# id|name|longitude|latitude|region|grade|source
# Grade C = coverage only. Never use these rows for signal-state/countdown estimation.
# Data: © OpenStreetMap contributors, ODbL 1.0; snapshot 2026-09-20.
C-NTPC-OSM-1227874209|光榮街　保安街二段|121.4133560|25.0040843|NTPC|C|OSM
C-NTPC-OSM-2422430379|福祥路　莊敬路|121.4992523|25.0041389|NTPC|C|OSM
C-NTPC-OSM-654563393|林森路　永亨路|121.5241807|25.0042169|NTPC|C|OSM
C-NTPC-OSM-2422408840|秀朗路一段　永貞路|121.5165733|25.0042716|NTPC|C|OSM
C-NTPC-OSM-12759038390|大觀路一段38巷　前方號誌|121.4450818|25.0042794|NTPC|C|OSM
C-NTPC-OSM-2625541193|德光路　民生街35巷|121.4707221|25.0042880|NTPC|C|OSM
C-NTPC-OSM-3536268779|北深路三段243巷　北深路三段|121.5996112|25.0042910|NTPC|C|OSM
C-NTPC-OSM-1274221431|中正路　永貞路|121.5172936|25.0043171|NTPC|C|OSM
C-NTPC-OSM-181182526|永貞路　中和路|121.5125522|25.0043589|NTPC|C|OSM
C-NTPC-OSM-739456009|北深路二段　埔新街|121.6205024|25.0044495|NTPC|C|OSM
C-NTPC-OSM-3237448372|南雅南路一段　南雅西路一段|121.4550272|25.0044966|NTPC|C|OSM
C-NTPC-OSM-1928110880|員山路　台新街|121.4804617|25.0045949|NTPC|C|OSM
C-NTPC-OSM-2391776930|景平路　華中橋|121.4963365|25.0046054|NTPC|C|OSM
C-NTPC-OSM-2462976996|中山路二段　光華街|121.5039800|25.0046546|NTPC|C|OSM
C-NTPC-OSM-1269637249|中山路二段　建一路|121.4880486|25.0046882|NTPC|C|OSM
C-NTPC-OSM-2463496718|永貞路　永利路|121.5197661|25.0047005|NTPC|C|OSM
C-NTPC-OSM-1273001930|四川路一段　成都街|121.4597969|25.0047255|NTPC|C|OSM
C-NTPC-OSM-3380606104|北深路三段270巷　北深路三段|121.5981967|25.0047579|NTPC|C|OSM
C-NTPC-OSM-2060743939|水源街　永貞路|121.5119325|25.0047718|NTPC|C|OSM
C-NTPC-OSM-305929508|北深路二段　北深路一段|121.6219994|25.0047840|NTPC|C|OSM
C-NTPC-OSM-1397157142|莒光路　德光路|121.4720758|25.0048197|NTPC|C|OSM
C-NTPC-OSM-654563322|永亨路　林森路112巷12弄|121.5231317|25.0048372|NTPC|C|OSM
C-NTPC-OSM-2331788219|中山路二段　中正路|121.4843219|25.0049313|NTPC|C|OSM
C-NTPC-OSM-253559609|永和路一段　自由街|121.5130830|25.0049749|NTPC|C|OSM
C-NTPC-OSM-6448045282|北深路三段　木柵路五段|121.5964350|25.0050470|NTPC|C|OSM
C-NTPC-OSM-1273002508|成都街　重慶路|121.4621658|25.0050692|NTPC|C|OSM
C-NTPC-OSM-2130931819|福美路　福祥路|121.4992377|25.0052656|NTPC|C|OSM
C-NTPC-OSM-1274202003|板南路　橋和路|121.4897763|25.0053034|NTPC|C|OSM
C-NTPC-OSM-1273003353|成都街　實踐路93巷|121.4639950|25.0053796|NTPC|C|OSM
C-NTPC-OSM-1274201795|橋和路　立德街|121.4908374|25.0055276|NTPC|C|OSM
C-NTPC-OSM-654563396|林森路　林森路10巷|121.5266055|25.0055571|NTPC|C|OSM
C-NTPC-OSM-1269683200|南雅南路一段　南雅南路一段5巷|121.4556289|25.0056500|NTPC|C|OSM
C-NTPC-OSM-1412681395|中山路三段　民富街|121.4771243|25.0056627|NTPC|C|OSM
C-NTPC-OSM-647024517|環河東路三段　成功路一段|121.5271319|25.0057186|NTPC|C|OSM
C-NTPC-OSM-2462977042|中山路二段　中山路二段3巷|121.5053147|25.0057445|NTPC|C|OSM
C-NTPC-OSM-3314167165|橋和路　橋安街|121.4920149|25.0058140|NTPC|C|OSM
C-NTPC-OSM-2077861269|中正路　俊保路|121.4200322|25.0058603|NTPC|C|OSM
C-NTPC-OSM-1412681397|中山路三段　民有街|121.4755589|25.0059269|NTPC|C|OSM
C-NTPC-OSM-1379652392|文山路一段　北深路一段229巷|121.6312342|25.0059284|NTPC|C|OSM
C-NTPC-OSM-1307750590|中正路　中正路465巷|121.5171138|25.0059839|NTPC|C|OSM
C-NTPC-OSM-1412681399|員山路　中山路二段|121.4799824|25.0059840|NTPC|C|OSM
C-NTPC-OSM-1216056947|新樹路　大安路|121.4330406|25.0060256|NTPC|C|OSM
C-NTPC-OSM-1412681400|民治街　中山路三段|121.4748224|25.0060620|NTPC|C|OSM
C-NTPC-OSM-2613617209|橋和路　中山路二段332巷|121.4933210|25.0061046|NTPC|C|OSM
C-NTPC-OSM-2021446044|永貞路　永亨路|121.5208812|25.0061297|NTPC|C|OSM
C-NTPC-OSM-2222414811|立言街　中正路|121.4839168|25.0061927|NTPC|C|OSM
C-NTPC-OSM-1412681403|民享街　中山路三段|121.4737512|25.0062108|NTPC|C|OSM
C-NTPC-OSM-664787219|永貞路　保平路|121.5103776|25.0063120|NTPC|C|OSM
C-NTPC-OSM-1268539009|中山路三段　漢生東路|121.4726483|25.0064021|NTPC|C|OSM
C-NTPC-OSM-2222414820|立言街　板南路|121.4879020|25.0064535|NTPC|C|OSM
C-NTPC-OSM-2424915181|三多路　獇寮街|121.4149773|25.0064556|NTPC|C|OSM
C-NTPC-OSM-2391776959|橋和路　景平路|121.4951006|25.0064639|NTPC|C|OSM
C-NTPC-OSM-1273003026|莒光路　民族路|121.4718457|25.0065078|NTPC|C|OSM
C-NTPC-OSM-1273002065|民族路　民族路273巷|121.4709551|25.0066722|NTPC|C|OSM
C-NTPC-OSM-2391776953|景平路　橋和路|121.4957793|25.0066849|NTPC|C|OSM
C-NTPC-OSM-2596526290|中山路二段482巷　立德街|121.4897492|25.0066888|NTPC|C|OSM
C-NTPC-OSM-2424915180|保安街二段　獇寮街|121.4124668|25.0067886|NTPC|C|OSM
C-NTPC-OSM-2391776933|永和路　橋和路|121.4965063|25.0069649|NTPC|C|OSM
C-NTPC-OSM-2462977140|莊仁橋　中山路二段2巷|121.5024583|25.0070100|NTPC|C|OSM
C-NTPC-OSM-595684081|保生路　中山路一段|121.5069130|25.0070643|NTPC|C|OSM
C-NTPC-OSM-315536221|四川路一段　館前西路|121.4593958|25.0070798|NTPC|C|OSM
C-NTPC-OSM-3231719880|南雅南路一段　新興路|121.4564237|25.0071237|NTPC|C|OSM
C-NTPC-OSM-4418695645|新樹路　民安西路|121.4328382|25.0071792|NTPC|C|OSM
C-NTPC-OSM-2596526275|立業路　橋和路|121.4950906|25.0072738|NTPC|C|OSM
C-NTPC-OSM-1274221361|福和路　中正路|121.5169665|25.0073760|NTPC|C|OSM
C-NTPC-OSM-1274202046|立德街　立言街|121.4884803|25.0073810|NTPC|C|OSM
C-NTPC-OSM-2137955907|保平路　永和路一段110巷|121.5135315|25.0073982|NTPC|C|OSM
C-NTPC-OSM-1269683216|重慶路　館前東路|121.4617158|25.0074287|NTPC|C|OSM
C-NTPC-OSM-2462977163|保生路　保生路22巷|121.5064314|25.0074579|NTPC|C|OSM
C-NTPC-OSM-1933602136|板南路　前方號誌|121.4856470|25.0075211|NTPC|C|OSM
C-NTPC-OSM-2069531106|國光路49巷　福和路|121.5191184|25.0075994|NTPC|C|OSM
C-NTPC-OSM-413467711|館前西路　南門街|121.4566965|25.0076182|NTPC|C|OSM
C-NTPC-OSM-1891945164|中正路268巷　中正路|121.4171243|25.0076366|NTPC|C|OSM
C-NTPC-OSM-2391776946|福祥路　勝利路|121.4984226|25.0076525|NTPC|C|OSM
C-NTPC-OSM-1379652432|北深路一段　北深路一段229巷|121.6280532|25.0076987|NTPC|C|OSM
C-NTPC-OSM-1273003172|實踐路　館前東路|121.4635389|25.0077390|NTPC|C|OSM
C-NTPC-OSM-2596526276|環河西路三段　立業路|121.4953789|25.0077421|NTPC|C|OSM
C-NTPC-OSM-1274221380|福和路　永貞路|121.5208662|25.0077783|NTPC|C|OSM
C-NTPC-OSM-2462977183|仁愛路306巷　仁愛路|121.5034004|25.0078659|NTPC|C|OSM
C-NTPC-OSM-1273003593|民族路　民族路170巷|121.4674328|25.0079145|NTPC|C|OSM
C-NTPC-OSM-13190339337|漢生東路　漢生東路326巷|121.4718119|25.0079220|NTPC|C|OSM
C-NTPC-OSM-1384313170|永和路一段　福和路|121.5139072|25.0079718|NTPC|C|OSM
C-NTPC-OSM-1274221441|福和路　福和路57巷|121.5230536|25.0080054|NTPC|C|OSM
C-NTPC-OSM-1274201916|員山路　新民街|121.4794357|25.0080397|NTPC|C|OSM
C-NTPC-OSM-2596526288|立德街　立德街98巷|121.4871680|25.0080776|NTPC|C|OSM
C-NTPC-OSM-2462977209|仁愛路282巷　仁愛路290巷|121.5038061|25.0081900|NTPC|C|OSM
C-NTPC-OSM-1274221376|大新街　中正路|121.5168944|25.0082243|NTPC|C|OSM
C-NTPC-OSM-345178370|永貞路　中山路一段|121.5084663|25.0083164|NTPC|C|OSM
C-NTPC-OSM-1269683474|重慶路　中山路一段|121.4602858|25.0083253|NTPC|C|OSM
C-NTPC-OSM-305933877|烏月路　文山路一段|121.6334044|25.0083911|NTPC|C|OSM
C-NTPC-OSM-392681517|文山路一段　石碇交流道|121.6470107|25.0084198|NTPC|C|OSM
C-NTPC-OSM-2784765056|大觀路一段　大觀路一段28巷|121.4500578|25.0084990|NTPC|C|OSM
C-NTPC-OSM-3409159823|板南路520巷　板南路|121.4834987|25.0085380|NTPC|C|OSM
C-NTPC-OSM-1274221389|國光路　竹林路225巷|121.5207314|25.0085388|NTPC|C|OSM
C-NTPC-OSM-1933602138|立德街　前方號誌|121.4862430|25.0085429|NTPC|C|OSM
C-NTPC-OSM-2337196983|文山路一段　前方號誌|121.6446912|25.0085578|NTPC|C|OSM
C-NTPC-OSM-1274201843|環河西路二段　福祥路|121.4984575|25.0085672|NTPC|C|OSM
C-NTPC-OSM-2784779884|館前西路　南雅東路|121.4532058|25.0086179|NTPC|C|OSM
C-NTPC-OSM-1269683346|縣民大道一段　前方號誌|121.4594734|25.0086490|NTPC|C|OSM
C-NTPC-OSM-1274221425|大新街　永和路一段|121.5140998|25.0086608|NTPC|C|OSM
C-NTPC-OSM-726323027|楓子林路　文山路一段|121.6425782|25.0086971|NTPC|C|OSM
C-NTPC-OSM-1422335597|民族路　區運路|121.4649529|25.0088052|NTPC|C|OSM
C-NTPC-OSM-1489583195|石碇交流道　文山路一段|121.6479549|25.0088085|NTPC|C|OSM
C-NTPC-OSM-3691003325|漢生東路　民族路247巷|121.4713106|25.0089557|NTPC|C|OSM
C-NTPC-OSM-2021274355|中正路　三多路|121.4154408|25.0091198|NTPC|C|OSM
C-NTPC-OSM-325807387|環河西路二段　仁愛路352巷|121.4995513|25.0091528|NTPC|C|OSM
C-NTPC-OSM-595684080|保生路　仁愛路|121.5048959|25.0091679|NTPC|C|OSM
C-NTPC-OSM-1269683443|府中路　西門街|121.4543282|25.0092224|NTPC|C|OSM
C-NTPC-OSM-1503708644|中正路　板南路|121.4818188|25.0092379|NTPC|C|OSM
C-NTPC-OSM-1268539199|民族路　民權路|121.4632457|25.0093859|NTPC|C|OSM
C-NTPC-OSM-1275587229|員山路581巷　員山路|121.4790103|25.0094913|NTPC|C|OSM
C-NTPC-OSM-1412681407|府中路　南門街|121.4578090|25.0095130|NTPC|C|OSM
C-NTPC-OSM-1274221392|永平路　中山路一段|121.5100336|25.0095922|NTPC|C|OSM
C-NTPC-OSM-3664649227|竹林路179巷　警光街|121.5205312|25.0097434|NTPC|C|OSM
C-NTPC-OSM-2069452509|豫溪街　中正路702巷|121.5162743|25.0098416|NTPC|C|OSM
C-NTPC-OSM-1422335645|中山路一段　民族路|121.4614539|25.0099082|NTPC|C|OSM
C-NTPC-OSM-1268538965|區運路　新府路|121.4656017|25.0099666|NTPC|C|OSM
C-NTPC-OSM-1274202187|中正路　環中路|121.4810540|25.0099851|NTPC|C|OSM
C-NTPC-OSM-1273003397|漢生東路　海山路|121.4707584|25.0101004|NTPC|C|OSM
C-NTPC-OSM-2373446880|仁愛路　永貞路|121.5065514|25.0102528|NTPC|C|OSM
C-NTPC-OSM-2069452504|豫溪街　竹林路|121.5203889|25.0103018|NTPC|C|OSM
C-NTPC-OSM-2679081921|中山路一段　永和路二段|121.5145550|25.0103299|NTPC|C|OSM
C-NTPC-OSM-1419232706|民安西路　光華街|121.4285151|25.0103585|NTPC|C|OSM
C-NTPC-OSM-1274201980|環中路　立德街|121.4815381|25.0104372|NTPC|C|OSM
C-NTPC-OSM-2069516568|豫溪街191巷　環河東路二段|121.5241328|25.0104941|NTPC|C|OSM
C-NTPC-OSM-4401736616|區運路　海山路|121.4667627|25.0105232|NTPC|C|OSM
C-NTPC-OSM-325811883|中山路一段　保福路二段|121.5112835|25.0105959|NTPC|C|OSM
C-NTPC-OSM-315536235|中山路一段　民權路|121.4628140|25.0106120|NTPC|C|OSM
C-NTPC-OSM-1403752410|新府路　前方號誌|121.4651619|25.0107409|NTPC|C|OSM
C-NTPC-OSM-1502780224|環河西路三段　中原三街|121.4890565|25.0107742|NTPC|C|OSM
C-NTPC-OSM-2414182041|區運路　新站路|121.4676255|25.0109366|NTPC|C|OSM
C-NTPC-OSM-1269734323|大觀路一段28巷　僑中一街|121.4497598|25.0110548|NTPC|C|OSM
C-NTPC-OSM-1274201810|中正路　員山路|121.4788030|25.0110758|NTPC|C|OSM
C-NTPC-OSM-1403019720|新民街　中山路一段|121.4638567|25.0110786|NTPC|C|OSM
C-NTPC-OSM-13703318980|新北市　前方號誌|121.4165407|25.0111662|NTPC|C|OSM
C-NTPC-OSM-1268538942|民權路　縣民大道一段|121.4618945|25.0113413|NTPC|C|OSM
C-NTPC-OSM-345178377|永平路　仁愛路|121.5081817|25.0114426|NTPC|C|OSM
C-NTPC-OSM-1268538985|新府路　中山路一段|121.4647379|25.0114715|NTPC|C|OSM
C-NTPC-OSM-2580400246|環河西路二段　保順路|121.5026348|25.0114986|NTPC|C|OSM
C-NTPC-OSM-1269713008|僑中一街　僑中一街80巷|121.4475097|25.0115775|NTPC|C|OSM
C-NTPC-OSM-1274221315|保生路　保安路|121.5048205|25.0116449|NTPC|C|OSM
C-NTPC-OSM-1268539037|漢生東路　區運路|121.4696673|25.0117188|NTPC|C|OSM
C-NTPC-OSM-1419232709|民安西路　西盛街|121.4266413|25.0117506|NTPC|C|OSM
C-NTPC-OSM-6499434298|重新堤外道　前方號誌|121.4371915|25.0117743|NTPC|C|OSM
C-NTPC-OSM-2168804440|遠望坑街　新社橋|121.9249990|25.0118218|NTPC|C|OSM
C-NTPC-OSM-2069455461|中興街 (韓國街)　國光路|121.5174892|25.0118528|NTPC|C|OSM
C-NTPC-OSM-1275587023|中板路　中板路25巷|121.4838142|25.0119022|NTPC|C|OSM
C-NTPC-OSM-3237298967|北門街　公館街|121.4561194|25.0119874|NTPC|C|OSM
C-NTPC-OSM-1421077925|板新路　民生路一段|121.4766699|25.0120082|NTPC|C|OSM
C-NTPC-OSM-1274221314|永和路二段　中興街 (韓國街)|121.5151215|25.0122696|NTPC|C|OSM
C-NTPC-OSM-474767986|竹林路　竹林路96巷|121.5195584|25.0123181|NTPC|C|OSM
C-NTPC-OSM-1268539098|新站路　中山路一段|121.4667616|25.0124185|NTPC|C|OSM
C-NTPC-OSM-2630666806|中板路　環中路|121.4818610|25.0124833|NTPC|C|OSM
C-NTPC-OSM-1275587121|三民路二段　三民路二段正隆巷|121.4789480|25.0125283|NTPC|C|OSM
C-NTPC-OSM-1268538952|民權路　文化路一段|121.4601298|25.0126434|NTPC|C|OSM
C-NTPC-OSM-2078183063|俊安街　俊興街211巷7弄|121.4170817|25.0127042|NTPC|C|OSM
C-NTPC-OSM-2152803700|中正路　保安街三段|121.4125915|25.0127078|NTPC|C|OSM
C-NTPC-OSM-1274202124|長安街　板新路|121.4755701|25.0127708|NTPC|C|OSM
C-NTPC-OSM-1274221341|仁愛路　保福路二段|121.5106022|25.0128277|NTPC|C|OSM
C-NTPC-OSM-1274221292|永平路　保安路|121.5067511|25.0128710|NTPC|C|OSM
C-NTPC-OSM-1268538986|新府路　縣民大道二段|121.4633584|25.0129039|NTPC|C|OSM
C-NTPC-OSM-1419232723|三俊街　俊英街|121.4239592|25.0129418|NTPC|C|OSM
C-NTPC-OSM-2653425742|福連街　福興街|121.9880843|25.0130883|NTPC|C|OSM
C-NTPC-OSM-2463496898|竹林路　竹林路75巷|121.5189555|25.0131153|NTPC|C|OSM
C-NTPC-OSM-5716925063|環河西路二段　保生路|121.5044731|25.0131249|NTPC|C|OSM
C-NTPC-OSM-1274221354|信義路　仁愛路|121.5125207|25.0132073|NTPC|C|OSM
C-NTPC-OSM-1268539000|中山路一段　漢生東路|121.4686049|25.0132891|NTPC|C|OSM
C-NTPC-OSM-3041442030|三民路二段　三民路二段居仁巷|121.4790013|25.0133345|NTPC|C|OSM
C-NTPC-OSM-2580400522|環河西路二段　保生路|121.5048547|25.0133718|NTPC|C|OSM
C-NTPC-OSM-1274221436|永和路二段　仁愛路|121.5154754|25.0135101|NTPC|C|OSM
C-NTPC-OSM-2069555918|竹林路　竹林路67巷|121.5184000|25.0136031|NTPC|C|OSM
C-NTPC-OSM-2314787988|光環路二段　前方號誌|121.4839284|25.0136683|NTPC|C|OSM
C-NTPC-OSM-1275587171|光中路　光環路二段|121.4851537|25.0137277|NTPC|C|OSM
C-NTPC-OSM-1424984101|光環路二段　環河西路三段|121.4874046|25.0137803|NTPC|C|OSM
C-NTPC-OSM-2490869360|三俊街　成功街|121.4235932|25.0138835|NTPC|C|OSM
C-NTPC-OSM-345178380|永平路　環河西路二段|121.5055311|25.0139913|NTPC|C|OSM
C-NTPC-OSM-2890351945|板新路　板新路93巷|121.4731523|25.0140500|NTPC|C|OSM
C-NTPC-OSM-2069555899|復興街　竹林路39巷|121.5178051|25.0141548|NTPC|C|OSM
C-NTPC-OSM-1268539090|新府路　文化路一段|121.4614259|25.0141820|NTPC|C|OSM
C-NTPC-OSM-1275587107|民生路一段　民享街|121.4745067|25.0141891|NTPC|C|OSM
C-NTPC-OSM-1275587063|環中路　光環路一段|121.4825759|25.0144241|NTPC|C|OSM
C-NTPC-OSM-1268538953|縣民大道二段　新站路|121.4655107|25.0145837|NTPC|C|OSM
C-NTPC-OSM-2463496933|竹林路75巷33弄　環河東路二段|121.5213315|25.0147003|NTPC|C|OSM
C-NTPC-OSM-474767945|竹林路　竹林路25巷|121.5171917|25.0147077|NTPC|C|OSM
C-NTPC-OSM-3648333412|大智街　中正路|121.4564994|25.0147473|NTPC|C|OSM
C-NTPC-OSM-1274201745|板新路　中山路二段|121.4719329|25.0148478|NTPC|C|OSM
C-NTPC-OSM-1269683387|民權路　前方號誌|121.4581168|25.0148734|NTPC|C|OSM
C-NTPC-OSM-2596526311|三民路二段　三民路二段186巷|121.4791271|25.0149415|NTPC|C|OSM
C-NTPC-OSM-474767850|永和路二段　竹林路|121.5158470|25.0149458|NTPC|C|OSM
C-NTPC-OSM-2159174633|忠義街2巷　忠義街|121.4096059|25.0150152|NTPC|C|OSM
C-NTPC-OSM-1426148550|觀光街　中山路二段|121.4725722|25.0151545|NTPC|C|OSM
C-NTPC-OSM-1274221446|保安路　保福路三段|121.5088948|25.0152177|NTPC|C|OSM
C-NTPC-OSM-1419232735|中正路　三俊街|121.4106235|25.0152565|NTPC|C|OSM
C-NTPC-OSM-1274221426|文化路　信義路|121.5124258|25.0152958|NTPC|C|OSM
C-NTPC-OSM-315536291|文化路一段　文化路公車專用道|121.4623713|25.0153524|NTPC|C|OSM
C-NTPC-OSM-1268538864|縣民大道二段　漢生東路|121.4667455|25.0154635|NTPC|C|OSM
C-NTPC-OSM-3648333380|中正路　中正路135巷|121.4566052|25.0154732|NTPC|C|OSM
C-NTPC-OSM-1274201865|中山路二段　民生路二段|121.4733172|25.0155061|NTPC|C|OSM
C-NTPC-OSM-2422408915|竹林路39巷　環河東路一段|121.5206966|25.0155513|NTPC|C|OSM
C-NTPC-OSM-2152803794|三俊街　三俊街74巷|121.4135779|25.0156395|NTPC|C|OSM
C-NTPC-OSM-1275587040|三民路二段123巷　光環路一段|121.4820214|25.0156737|NTPC|C|OSM
C-NTPC-OSM-1274221335|環河西路二段　保福路三段|121.5078510|25.0160993|NTPC|C|OSM
C-NTPC-OSM-2422408926|博愛街　環河東路一段|121.5201384|25.0161386|NTPC|C|OSM
C-NTPC-OSM-2507209157|板城路　華香橋|121.4488013|25.0161839|NTPC|C|OSM
C-NTPC-OSM-325808601|板新路　縣民大道二段|121.4678913|25.0162129|NTPC|C|OSM
C-NTPC-OSM-1268538912|新站路　文化路一段|121.4631031|25.0162509|NTPC|C|OSM
C-NTPC-OSM-2490935550|中正路　忠義街|121.4097915|25.0163321|NTPC|C|OSM
C-NTPC-OSM-1275587221|中山路二段　永豐街|121.4751358|25.0163862|NTPC|C|OSM
C-NTPC-OSM-1268539033|中正路　民權路|121.4567358|25.0164718|NTPC|C|OSM
C-NTPC-OSM-2356842575|興隆街　虎子山街|121.9434642|25.0165181|NTPC|C|OSM
C-NTPC-OSM-288775252|興隆街　前方號誌|121.9427984|25.0165541|NTPC|C|OSM
C-NTPC-OSM-1274221381|保安路　文化路|121.5101505|25.0166121|NTPC|C|OSM
C-NTPC-OSM-2502919717|興隆街　前方號誌|121.9442897|25.0166163|NTPC|C|OSM
C-NTPC-OSM-8301473904|成功路　中山路二段102巷|121.4757024|25.0166414|NTPC|C|OSM
C-NTPC-OSM-2292735459|深南路　風格街|121.6254600|25.0166464|NTPC|C|OSM
C-NTPC-OSM-2240904410|漢生東路　漢生東路43巷|121.4657249|25.0166485|NTPC|C|OSM
C-NTPC-OSM-1274201913|三民路二段81巷　三民路二段|121.4792735|25.0166633|NTPC|C|OSM
C-NTPC-OSM-13152790666|板城路　前方號誌|121.4498208|25.0166931|NTPC|C|OSM
C-NTPC-OSM-2771865138|永和路二段　光復街|121.5163270|25.0167000|NTPC|C|OSM
C-NTPC-OSM-392680456|福隆街　興隆街|121.9449533|25.0167271|NTPC|C|OSM
C-NTPC-OSM-4169713708|民生路二段　前方號誌|121.4720697|25.0168901|NTPC|C|OSM
C-NTPC-OSM-1920405926|中正路　三福街|121.4094559|25.0170291|NTPC|C|OSM
C-NTPC-OSM-474767894|環河西路二段　文化路|121.5095807|25.0171274|NTPC|C|OSM
C-NTPC-OSM-1412681410|縣民大道二段　觀光街|121.4692022|25.0171469|NTPC|C|OSM
C-NTPC-OSM-1268538954|大仁街　國光路|121.4563844|25.0171942|NTPC|C|OSM
C-NTPC-OSM-1410695183|民享街　中山路二段|121.4772401|25.0174169|NTPC|C|OSM
C-NTPC-OSM-2766065419|板城路　永翠路|121.4493397|25.0174657|NTPC|C|OSM
C-NTPC-OSM-2502940775|東興街37巷　東興街|121.9479437|25.0174919|NTPC|C|OSM
C-NTPC-OSM-1274221401|保安路　環河西路二段|121.5111523|25.0176855|NTPC|C|OSM
C-NTPC-OSM-1268539079|文化路一段　漢生東路|121.4642195|25.0176968|NTPC|C|OSM
C-NTPC-OSM-1410695184|中山路二段　懷仁街|121.4778544|25.0177858|NTPC|C|OSM
C-NTPC-OSM-1275587108|光環路一段　光中路|121.4833687|25.0178859|NTPC|C|OSM
C-NTPC-OSM-2720424143|環河東路一段　光復街|121.5166891|25.0179058|NTPC|C|OSM
C-NTPC-OSM-3621525780|三民路二段35巷　三民路二段|121.4792580|25.0179802|NTPC|C|OSM
C-NTPC-OSM-1920405990|三龍橋　中正路|121.4088981|25.0181710|NTPC|C|OSM
C-NTPC-OSM-2318925910|環河西路一段85巷　環河西路一段|121.5126101|25.0182008|NTPC|C|OSM
C-NTPC-OSM-2766065412|永翠路　前方號誌|121.4512068|25.0182018|NTPC|C|OSM
C-NTPC-OSM-1273002631|民生路二段　縣民大道二段|121.4709592|25.0183610|NTPC|C|OSM
C-NTPC-OSM-501787618|漢生西路　國光路|121.4630722|25.0184440|NTPC|C|OSM
C-NTPC-OSM-1268539002|公館街　國光路|121.4613436|25.0184900|NTPC|C|OSM
C-NTPC-OSM-1227876599|龍安路　光明路|121.4242371|25.0186051|NTPC|C|OSM
C-NTPC-OSM-1275587018|中山路二段　三民路一段|121.4792382|25.0186496|NTPC|C|OSM
C-NTPC-OSM-3237448382|縣民大道三段　民生路二段|121.4713972|25.0186729|NTPC|C|OSM
C-NTPC-OSM-1231237547|長泰路　貢寮橋|121.9075431|25.0188187|NTPC|C|OSM
C-NTPC-OSM-2481340619|龍安路　八德街|121.4231848|25.0189483|NTPC|C|OSM
C-NTPC-OSM-1231237618|興隆街　基福公路|121.9331707|25.0190183|NTPC|C|OSM
C-NTPC-OSM-1275587098|環河西路三段　光環路一段|121.4863854|25.0190286|NTPC|C|OSM
C-NTPC-OSM-3317275849|中山路二段　中山路二段318巷2弄|121.4800958|25.0192098|NTPC|C|OSM
C-NTPC-OSM-2916902819|永豐街　太和街|121.4741970|25.0194505|NTPC|C|OSM
C-NTPC-OSM-302083996|龍安路　四維路|121.4213876|25.0195351|NTPC|C|OSM
C-NTPC-OSM-1275587030|光復街　中山路二段|121.4808610|25.0196920|NTPC|C|OSM
C-NTPC-OSM-1412681413|文化路一段　文化路一段188巷|121.4658886|25.0197572|NTPC|C|OSM
C-NTPC-OSM-2152803772|民安西路　民本街|121.4272624|25.0199554|NTPC|C|OSM
C-NTPC-OSM-4312746837|龍安路　前方號誌|121.4199832|25.0199935|NTPC|C|OSM
C-NTPC-OSM-392680075|長泰路　朝陽街|121.9074935|25.0201884|NTPC|C|OSM
C-NTPC-OSM-3621597155|太和街　縣民大道三段|121.4735264|25.0202069|NTPC|C|OSM
C-NTPC-OSM-2040048286|龍安路　福營路|121.4189428|25.0203502|NTPC|C|OSM
C-NTPC-OSM-1227874490|新樹路　民安東路|121.4339388|25.0203612|NTPC|C|OSM
C-NTPC-OSM-1273038736|中山路二段　中山路二段465巷|121.4819636|25.0203991|NTPC|C|OSM
C-NTPC-OSM-1273002502|民生路二段　萬板路|121.4698524|25.0204956|NTPC|C|OSM
